Player,Ability,SE
Timo Nieminen,-17.8301112658816,6056.101552589558
Jurij Rodionov,24.94012410379654,4121.186291357866
Maxime Hamou,3.72284777508867,1.9529592944030487
Jose-Ricardo Nunes,-15.864942244127887,7331.677951942971
Karunuday Singh,19.566068520399163,10754.012981732247
Andreas Gremelmayr,NA,NA
Kaza Vinayak Sharma,18.000360946363326,6618.468806378529
Marcel Felder,0.10144530772520688,1.9509916925925224
Lionel Noviski,-17.528329835833432,10754.013063299779
Jamie Murray,-16.425487134117002,10754.013067235166
Jose Daniel Bendeck,-14.748132900459927,10754.013096813613
Tyler Hochwalt,-13.237481779694734,2238.254540771347
Mario Haider-Maurer,-17.974440226240386,10754.013059745539
Mislav Hizak,-17.97444022593142,10754.013058172945
Marek Michalicka,-18.176415501747627,4617.382299069026
Arjun Kadhe,-15.144517514255293,10754.013067159238
Laurent Lokoli,21.7809106021876,3326.0198726717854
Kevin Boumlil,2.214842089433662,11256.607060848992
Paul Hanley,-18.583535525341116,6414.384878157853
Lennart Zynga,19.566068511070533,10754.012931575313
Neven Krivokuca,NA,NA
Lenny Hampel,24.77816729554713,10754.013072925778
Lewis Burton,1.9974917339324625,15208.471020365017
Barry King,-17.568576777206097,10754.01304801672
Liam Caruana,21.799575018633682,10754.01302685433
Lloyd Glasspool,3.1624269280609485,2.1837879355322007
Sebastian Ofner,5.789491426596612,1.590383064827203
Tommy Paul,7.1360903562907785,1.7190052024380211
Miomir Kecmanovic,11.168988187034756,2.1723671953225603
Loic Perret,19.566068511112235,10754.012931800386
Alexander Jakupovic,NA,NA
Lorenzo Musetti,21.720266735448458,7421.539999590998
Matthias Haim,-12.395734634179393,10754.013097270648
Louis Wessels,22.433311094632195,10754.01307931565
Luca George Tatomir,19.566068511072267,10754.012931584177
Patrick Grigoriu,NA,NA
Stephan Fransen,-15.714869042588536,7599.15448937259
Bruno Soares,-15.803928916840285,10754.013060711632
Luis Patino,3.329901254324358,2.001512763898033
Luka Zaninovic,19.566068511065733,10754.012931548761
Deni Zmak,NA,NA
Luke Bambridge,22.80628485923511,5681.013263006005
Miles Bugby,-16.072041902892998,10754.013036492088
Sarvar Ikramov,-16.072041910804586,10754.013079247805
Manuel Guinard,22.409149900747487,6943.880468171334
Marc-Andrea Huesler,22.331227773649637,7590.4944452679965
Marc Giner,2.199193901090929,2.6012945693256473
Marc Rath,-1.2236503867568864,3.5350353551176186
Jesus Francisco Felix,-17.557686952313617,10754.013128992847
Guillermo Duran,-31.45050767205713,5337.012929869319
Ilija Vucic,-15.620041050672711,10754.013070220388
Carlos Eduardo Severino,-15.620041050140559,10754.0130670007
Matteo Trevisan,-16.80594253564311,8072.687570410428
Marco Crugnola,1.6681239783503414,1.861373146156463
Takuto Niki,-13.668669827428126,3169.7312045443196
Marek Semjan,-14.75032718753568,6957.224417505266
Alexander Flock,-17.72440514524677,10754.013029390351
Raven Klaasen,-0.37865634019245087,1.7860591091976434
Dusan Vemic,-17.364797358427712,7486.368716304581
Mark Verryth,-0.9940511857608376,15208.471053384785
Marko Djokovic,-10.434738579816138,11063.27158077248
Marko Miladinovic,41.332911061528826,11213.824069660215
Marko Tepavac,3.80887862465556,2.034575510153142
Dorian Descloix,-16.90388065201725,10754.013031458751
Ignacio Coll-Riudavets,-16.903880658058767,10754.013064298299
Harry Skinner,-16.903880659123985,10754.013068131297
Martin Emmrich,-24.007272166812772,49383.625332148025
Alexander Satschko,-18.036671602793522,10754.013077411073
Martin Vaisse,22.210790048120373,6178.9338381955085
Tuna Altuna,-16.161342949101503,10754.013029072337
Nikala Scholtz,-13.212555655541033,2461.7822200154797
Mate Delic,21.987846782190424,3199.775758273484
Toni Androic,1.3639970837069992,2.2429555766143507
Kevin Botti,-17.358148595759495,10754.0130671038
Matias Sborowitz,1.5836676188330174,11311.941238010464
Matija Pecotic,23.546690205906152,7573.599528223092
Sam Barry,-15.808090788876084,7385.931447026979
Isaac Frost,-16.13173883721555,10754.013111251335
Andrea Basso,-14.282339826538724,10754.013021945502
Matias Castro,-12.092555301938823,6718.970303185591
Matteo Martineau,24.50335402111664,7391.260995624121
Michael Look,-13.855473998527682,1086.9796729527072
Yu Chang,-17.600273154259497,10754.013060102483
Ervand Gasparyan,-19.589860802728108,6264.76709799171
Ross Hutchins,-33.403959815478046,11302.007734894874
Maxime Janvier,9.4501261520943,2.5097692095144395
Maximilian Neuchrist,3.6467437116903696,4.435661265220297
Daniel Geib,-15.919324800158984,10754.013850477664
Michael Grant,5.782070466580192,12823.932283962778
Mikael Ymer,33.868902336923874,2674.5846413251993
Mousa Zayed,14.30283382471491,11081.615282323362
Marcel Ruzic,-55.74091335651996,18221.878697233995
Mikhail Biryukov,19.3078485234602,6142.975624062991
Stepan Khotulev,-0.5945477848644419,10893.971410251113
Mikhail Fufygin,21.371487020439066,10754.013171008784
Vaja Uzakov,-17.02642118652998,10754.013027942568
Mikhail Vaks,19.566068511077635,10754.012931614361
Vitaliy Kachanovskiy,NA,NA
Miki Jankovic,5.2191209412210675,12761.077702875487
Harel Levy,-15.793522978125441,10754.013017715693
Joachim Johansson,-15.793522978290822,10754.013018352545
Adrian Cruciat,-16.973732019742844,10754.013030890936
Gyorgy Balazs,-16.973732025453536,10754.01306153659
Mitchell Frank,3.479917165247031,2.275266309946053
Myles Orton,1.3474924686329006,11231.357464393948
Nicholas Naumann,19.56606851105161,10754.012931472425
Harry Fowler,NA,NA
Nicola Kuhn,22.96730844691768,4039.245812816323
Gonzalo Escobar,-15.475903092056445,6185.9159342275525
Nicolas Reissig,0.594714099773901,2.128818881338762
Steven Moneke,-18.922573293074304,7581.36702031842
Ruan Roelofse,-32.77862416671645,11032.187717863031
Nikolai Fidirko,20.427788100476413,10754.013135436535
Nikolaus Moser,5.180503417491042,12172.054486356947
Nino Serdarusic,21.204334478973884,5135.731047621136
Liang-Chi Huang,-13.969809390897824,10754.013081922329
Alan Nunez Aguilera,-13.969809390723187,10754.0130814245
Fernando Cabrera,-13.96980938453299,10754.013048039551
Nuno Deus,3.701126274776878,13015.463750002235
Oliver Anderson,22.642034440112177,5422.2030286541685
Oliver Golding,21.805975939659653,5888.852367582089
Olivier Sajous,19.123166197213656,5008.815787093515
Omar Jasika,22.68192386786687,4673.002181604251
Daniel Glancy,-16.358895339982045,10754.01306052315
Patrick Kypson,21.455836023620748,10754.01302651682
Patrik Brydolf,19.566068511067066,10754.012931554415
Juho Paukku,NA,NA
Paul Jubb,23.126621972341404,6477.50844997086
Thales Turini,-34.108555127990435,12247.4034003128
Matt Simpson,-17.473435611422012,10754.013078558803
Yaraslav Shyla,4.9743948160310385,2.324561404277859
Dmitry Surchenko,-13.033243506154168,10754.013052166834
Florent Diep,-13.771215271886382,5528.566690947113
Juan Pablo Varillas,14.110123160477642,11112.138103456155
Miguel Gallardo-Valles,-18.864418064028147,10754.013023900898
Lado Chikhladze,-16.45919178638434,10754.013069012415
Marc Sieber,-15.352852343958741,6184.8905019438735
Woong-Sun Jun,-33.02228717615969,4548.82188435615
Petros Chrysochos,22.80258420116938,10754.013093957386
Philip Lang,19.566068511071702,10754.012931581694
Adnan Al Mahmoud,NA,NA
Emmanuel Greff,-16.315376319116528,10754.013076975427
Flavio Saretta,-19.083358559466834,10754.013056719996
Mariusz Fyrstenberg,-18.99734647596809,10754.013066581108
Maximiliano Estevez,-16.023516591309537,10754.013059880275
Thomas Schoorel,3.9447444920852015,1.7890109283763989
Georgi Rumenov Payakov,-16.023516592872035,10754.013068460314
Jerome Inzerillo,-16.02351658518165,10754.013026893375
John-Paul Fruttero,-49.33198387085612,11286.88840237543
Pol Wattanakul,19.56606852048735,10754.012982207913
Mithun Murali,NA,NA
Karan Rastogi,-16.667476188042013,10754.013031034023
Pruchya Isarow,19.566068511072267,10754.012931584177
Kong Pop Lertchai,NA,NA
Punnakrit Kritakara,19.566068511089956,10754.012931677897
Hufu Wang,NA,NA
Andrey Yakovlev,-15.476136157397345,10754.013076758372
Jordan Kerr,-19.94472486054941,10754.013129744179
Rayane Roumane,30.73505670598837,10754.013193297591
Remi Boutillier,52.84364357865725,4058.422230950428
Sergio Galdos,-16.770088874504715,10754.013063962957
Martin Pedersen,-16.770088868490546,10754.013031571056
Rhett Purcell,NA,NA
Olivier Charroin,-20.19227341571561,10754.013119787556
Richard Becker,20.40236410681726,5737.998024474052
Guillermo Alcaide,-18.226397333978035,7197.134774469546
Richard Gabb,19.566068511070505,10754.01293157516
Neil Pauffley,NA,NA
Alex Kim,-21.34370566868705,10754.013056779064
Rinky Hijikata,22.68148725088612,10754.01307178897
Roberto Affonso Neto,19.566068511070913,10754.012931577263
Alexander Braun,NA,NA
Yannick Thivant,-15.4677333005324,10754.013063006718
Julien Maes,-17.320586131566625,10754.013065319647
Robin Kern,20.837584881250734,4812.565380803971
Roman Safiullin,19.910334266070677,10754.013028371024
Roman Vogeli,19.56606851110303,10754.012931752017
Martin Prikryl,NA,NA
Rudolf Molleker,26.16999023051961,2280.541070224902
Fabrizio Ornago,6.603921710001652,10993.164366904006
Marcin Matkowski,-16.674779403667305,10754.013018642838
Christopher Rungkat,-16.674779405134238,10754.013026686715
Ryan Nijboer,22.848674296068687,10754.01306818214
Nenad Zimonjic,-16.98093224989044,7391.982477093756
Yew-Ming Si,-19.449826197079155,10754.013109667747
Sandro Kopp,23.439857779604655,10754.013073376316
Sasi Kumar Mukund,3.695262568102045,11581.520072954663
Sebastian Korda,23.930775128183438,10754.013069100078
Martin Trueva,1.7686277905594947,12823.932213941607
Ben Mclachlan,1.7686277903653274,12823.93221499928
Rafael Matos,-13.776577092211525,10754.013090760698
Sebastian Sachs,20.271542386689774,10754.013065679459
Saar Steele,-18.293297195123298,10754.013076298399
Sergey Betov,-12.152474935117136,2601.4780314144004
Vladimir Uzhylovsky,-31.71854344747267,11064.198218377793
Sidharth Rawat,19.56606851107042,10754.012931573976
Vignesh Peranamallur-Chandrasekhar,NA,NA
Skander Mansouri,0.7782464970565405,15208.471031695135
Damon Gooch,-18.787822014025213,18626.496859465307
Jean-Julien Rojer,-18.259361949187404,7561.646599001347
Stanislav Poplavskyy,0.11624231389485791,15208.471063363397
Joe Cooper,-32.569525962078444,15208.471052893918
Mubarak Shannan Zayid,-14.460720586484044,10754.013020200628
Stephan Hoiss,38.64189547389474,6284.081072604413
Sebastian Rivera,-16.158216879935093,10754.01306315289
Antal Van Der Duim,-16.698825944606867,10754.013071091276
Strong Kirchheimer,21.157696805444047,10754.013106858803
Syed Mohd Agil Syed Naguib,19.56606851107238,10754.012931585554
Mohd Assri Merzuki,NA,NA
Sandor Noszaly,-18.027349839741625,10754.01308962696
Victor-Mugurel Anagnastopol,-55.002942968304644,15804.442462851299
Ty Trombetta,-14.424671081803446,10754.013069777606
Barkin Yalcinkale,-14.424671081574264,10754.01306848395
Albert Alcaraz Ivorra,-14.424671075172986,10754.013033777648
Marcos Vinicius Da Silva Dias,-16.018935659752145,10754.013070144103
Thiago Seyboth Wild,25.012435852311135,10754.013029896281
Bojan Szumanski,-17.128203106769455,10754.013073056098
Cecil Mamiit,-17.676301007455166,10754.013060162577
Tim Van Rijthoven,20.344315008198773,10754.013064023578
Tom Schonenberg,6.562611062514823,15208.471053290179
Tomas Lipovsek Puches,19.56606852048754,10754.012982208675
Fernando Romboli,NA,NA
Saso Bende,-20.347878323844395,10754.013173580564
Tomislav Draganja,19.56606851108037,10754.012931627349
Alexandr Kushakov,NA,NA
Roberto Cid,-12.429978156543454,10754.013078531227
Trent Bryde,19.890901075001857,10754.013140724148
Ugo Humbert,33.64656669282006,1925.8252211826775
Vasile-Alexandru Ghilea,-35.436874457890255,19116.202438797416
Vasile Antonescu,19.488044786419408,10754.013040315018
Vlad Victor Cornea,20.930065595221464,10754.013167513138
Warit Sornbutnark,19.566068511062358,10754.012931532141
Warut Korkiatthaworn,NA,NA
William Blumberg,21.771074817208717,10754.013074085344
Cheng-Peng Hsieh,-15.243189887987992,10754.013069520244
Nuttanon Kadchapanan,-16.305604439365688,10754.01307430348
Yuuya Kibi,19.696100975256574,10754.01303901476
Zihao Xia,20.596513064131614,10754.013044263218
Zsombor Piros,22.44993021826948,10754.013064874462
